quadkey,latitude,longitude,rwi,error
13223010333211,9.8714518,105.3698730,0.297,0.457
13223011120130,10.7793483,106.3146973,0.037,0.424
13223100013222,10.8440961,107.4133301,0.032,0.411
13223012310021,9.0478525,105.1501465,0.206,0.414
13221122222221,16.6677684,106.9079590,-0.181,0.413
13221233333220,11.2107336,106.7102051,0.920,0.399
13221233213300,11.5984314,106.0949707,-0.044,0.404
13221013200020,19.9217124,105.4797363,0.320,0.401
13223100201031,10.4337931,107.1276855,0.229,0.405
13221012120120,20.2518900,104.8645020,-0.126,0.442
13221010112332,21.6267923,105.2600098,0.143,0.388
13221322330303,11.4046486,108.0505371,-0.147,0.417
13223101000233,11.0166883,108.3581543,-0.066,0.385
13223010130100,10.8225151,105.2160645,0.558,0.408
13221322032023,11.9640971,107.2595215,-0.492,0.388
13221011023200,21.3610128,105.6555176,0.288,0.414
13221321123202,13.2934109,109.1711426,0.301,0.431
13223010331133,10.0662199,105.4577637,-0.088,0.398
13221030102003,19.1140289,104.7985840,-0.301,0.404
13221030111313,19.1970531,105.4577637,-0.491,0.390
13223011213123,10.2392486,106.1169434,0.592,0.414
13221013020210,20.2106559,105.5236816,-0.014,0.407
13221100022000,21.4428427,106.8859863,-0.017,0.404
13223100002303,10.8872536,106.9958496,0.638,0.437
13223011303223,10.1527460,106.3806152,0.271,0.413
13203233212221,22.2992611,105.8532715,-0.208,0.374
13203232130012,22.8875618,105.1721191,-0.241,0.380
13223010133012,10.6282159,105.3479004,0.421,0.413
13221010323023,20.7252905,104.9743652,-0.124,0.382
13221321101233,13.7633955,109.2370605,0.698,0.472
13223012303210,8.8307950,104.9963379,-0.535,0.412
13221100202030,21.0742486,106.9299316,0.152,0.402
13221301223232,15.2947823,108.5119629,-0.415,0.377
13223101001011,11.1676236,108.5339355,0.165,0.384
13223012310220,8.9610451,105.1281738,-0.120,0.414
13221322201010,11.8565990,107.1057129,-0.363,0.374
13223011310233,10.3257277,106.6003418,0.174,0.423
13221323302123,11.6199546,109.1052246,0.027,0.454
13223012112030,9.5682508,105.1721191,0.146,0.408
13223011133013,10.6282159,106.7761230,0.221,0.431
13223011031230,10.6929962,106.0510254,-0.038,0.415
13221011220013,20.9306583,105.5456543,0.794,0.411
13203232103021,23.0291870,104.9743652,-0.102,0.389
13221322230333,11.3615678,107.3913574,0.616,0.412
13223010131100,10.8225151,105.3918457,-0.312,0.389
13221013010133,20.5607954,105.9851074,1.364,0.419
13203233132130,22.7052551,106.6662598,-0.315,0.369
13223011033013,10.6282159,106.0729980,-0.237,0.375
13221233310020,11.8135879,106.5344238,0.352,0.407
13221122220130,16.9201944,107.0178223,0.261,0.414
13221322200330,11.7275454,107.0178223,-0.730,0.370
13221300300010,15.9507657,107.6330566,-0.570,0.533
13221013203232,19.6529339,105.6994629,0.516,0.406
13221321301003,13.2078602,109.1931152,0.291,0.404
13223013100002,9.7631974,106.1828613,0.190,0.411
13221320011031,13.8700799,107.4792480,-0.415,0.387
13221013121003,20.2725029,106.3806152,0.186,0.412
13221031320232,18.1562911,106.2268066,-0.069,0.389
13221010111130,21.8920839,105.4357910,-0.151,0.360
13221010312313,21.0127268,105.2819824,-0.197,0.406
13221013100003,20.6019358,106.2048340,1.042,0.414
13221010123323,21.2996102,105.0622559,0.421,0.402
13221100002032,21.7084727,106.9299316,-0.317,0.393
13221320100101,13.9127399,107.6989746,-0.078,0.385
13221013012131,20.4167166,105.9851074,0.262,0.392
13221321232101,12.7153674,108.7536621,-0.467,0.380
13223010123110,10.6498109,105.0842285,0.466,0.393
13221013203112,19.7770419,105.7873535,0.308,0.458
13223011020101,10.8225151,105.5895996,0.474,0.400
13221011130231,21.4837405,106.6003418,-0.840,0.484
13221013013132,20.3961229,106.1389160,0.917,0.430
13221030133032,18.7399059,105.3479004,0.124,0.395
13221303202103,14.4027591,108.4020996,-0.719,0.368
13221012103233,20.3137206,105.0183105,0.578,0.403
13221233323331,11.2107336,106.5124512,0.169,0.409
13203232110023,23.1706634,105.1501465,-0.767,0.366
13221010131212,21.5041851,105.3479004,0.473,0.401
13223010310230,10.3473437,105.1721191,-0.265,0.398
13221011230230,20.8280094,105.8752441,0.610,0.425
13203232023310,22.6647094,104.3811035,-0.294,0.359
13223011022030,10.6066195,105.5236816,0.042,0.398
13221011200302,21.1767283,105.5676270,0.838,0.426
13221011032010,21.4428427,105.8752441,0.874,0.410
13221013010213,20.5196439,105.8972168,1.017,0.448
13223012113100,9.6115820,105.3918457,-0.254,0.400
13223010303112,10.2824911,105.0842285,-0.719,0.408
13221012202321,19.6736252,104.1833496,-0.199,0.309
13221011103030,21.7288855,106.4025879,-0.424,0.398
13221031223131,18.0936440,105.8093262,-0.523,0.403
13223011113210,10.9088300,106.7541504,1.464,0.449
13221300112233,16.3095952,108.0065918,0.141,0.436
13221001330131,20.9101341,103.8757324,-0.964,0.339
13221031022031,18.7607124,105.5456543,0.074,0.436
13221322120331,12.0715524,107.7429199,-0.660,0.389
13203223311123,22.5227053,104.0075684,0.644,0.412
13221322023201,11.9426009,107.0837402,0.204,0.394
13221321221232,12.7368003,108.5119629,-0.523,0.390
13221303013323,14.9553991,108.9294434,0.934,0.406
13223012130323,9.2864645,105.2380371,-0.131,0.391
13221033312011,17.1302914,106.6003418,-0.338,0.408
13221300302210,15.6970862,107.6330566,0.020,0.399
13221302233111,14.0833011,107.5671387,-0.812,0.375
13221100121133,21.5450657,107.9187012,0.608,0.444
13221012312103,19.7770419,105.2380371,-0.391,0.416
13221011233311,20.7047384,106.1608887,0.796,0.413
13203233212120,22.3805551,105.9191895,0.137,0.373
13203233212122,22.3602361,105.9191895,-0.650,0.380
13221321123020,13.3575541,109.1711426,-0.386,0.417
13223100200200,10.3905714,106.8859863,0.470,0.424
13223013102012,9.5899171,106.2268066,0.304,0.414
13223012103201,9.5249141,104.9743652,-0.461,0.396
13223010301000,10.4770087,104.9523926,-0.793,0.456
13223012133131,9.2214045,105.4577637,0.253,0.431
13221033100103,17.9473804,106.2927246,-0.498,0.385
13223010133211,10.5634219,105.3698730,0.743,0.419
13221100203002,21.0947502,107.0617676,-0.357,0.401
13223011121021,10.7793483,106.3806152,0.112,0.404
13203233032030,22.7052551,105.8752441,-0.578,0.346
13221323211222,11.7060306,108.8195801,0.384,0.396
13223011100202,11.0598206,106.1828613,0.333,0.390
13203223320032,22.1975771,103.4143066,-0.456,0.389
13221012113313,20.3549272,105.4577637,-0.377,0.376
13221300300032,15.8873757,107.6330566,-0.204,0.389
13221233322022,11.2753865,106.1828613,0.057,0.403
13221300330132,15.5489602,108.0725098,-0.400,0.361
13223010301121,10.4337931,105.0622559,0.520,0.395
13203233221132,22.1975771,105.7873535,-0.446,0.378
13221011132010,21.4428427,106.5783691,-0.296,0.410
13221013031100,20.2931131,106.0949707,0.951,0.404
13221323300112,11.8350943,109.1271973,0.572,0.441
13221321303003,13.0366691,109.1931152,-0.307,0.404
13223011320203,10.0229482,106.2048340,0.782,0.397
13221012130223,20.1487843,105.1501465,-0.547,0.364
13203223132211,22.6647094,103.7878418,-0.377,0.410
13221322210212,11.7490585,107.2814941,-0.600,0.378
13221300211111,15.9507657,107.5671387,-0.047,0.400
13223013100122,9.7198857,106.2707520,0.001,0.403
13221013210121,19.9217124,105.9411621,0.487,0.428
13223011021030,10.7793483,105.6994629,-0.436,0.407
13223011300333,10.3257277,106.3366699,0.810,0.406
13221011333202,20.6841834,106.7102051,0.185,0.435
13223013022312,9.1563324,105.6115723,-0.033,0.408
13221301232002,15.4219101,108.6437988,0.523,0.417
13223012113210,9.5249141,105.3479004,-0.364,0.417
13221013103222,20.3137206,106.3586426,1.165,0.427
13203233323023,22.0347295,106.3806152,-0.635,0.370
13221320130320,13.4430519,108.0285645,-0.564,0.373
13223011220230,10.0013102,105.5236816,0.143,0.410
13223100011233,11.0166883,107.4792480,0.054,0.397
13223011032212,10.5418209,105.8752441,0.125,0.395
13221302323113,14.0619878,107.9187012,-0.168,0.404
13221233302000,11.6845141,106.1828613,-0.453,0.375
13223010301022,10.4121830,104.9523926,-0.172,0.378
13221320130321,13.4430519,108.0505371,-0.221,0.395
13223100112010,10.9951198,107.9846191,-0.140,0.476
13221301202223,15.6336167,108.3142090,0.106,0.399
13223100001103,11.1460662,107.1716309,0.378,0.438
13221011223010,20.7869302,105.6994629,0.474,0.405
13221013000123,20.5607954,105.5895996,0.221,0.376
13221302331330,14.1259215,108.2482910,-0.629,0.358
13221001310101,21.2791370,103.8317871,-0.436,0.393
13221320101133,13.8487469,107.9187012,0.172,0.385
13221323202132,11.6199546,108.4240723,-0.362,0.427
13221320331213,12.7796606,108.1823730,0.853,0.397
13223010321331,10.0013102,105.1062012,0.590,0.387
13221011103311,21.6880569,106.5124512,0.301,0.384
13221321202013,13.0366691,108.3581543,0.324,0.410
13221010120101,21.6063650,104.8864746,0.039,0.425
13223012111123,9.7198857,105.4138184,0.136,0.411
13223013030023,9.3731925,105.8532715,0.230,0.427
13221302310213,14.4878712,108.0065918,-0.416,0.409
13221011332220,20.6636257,106.5344238,0.566,0.424
13223012100112,9.7631974,104.9084473,-0.206,0.417
13221122232331,16.6677684,107.3913574,0.006,0.409
13223012312322,8.7656527,105.2160645,-0.754,0.414
13221011113102,21.7492955,106.7980957,-0.385,0.380
13221300102012,16.4360849,107.6330566,0.315,0.443
13221320100331,13.7847363,107.7429199,-0.453,0.369
13221322122113,12.0070844,107.7429199,-0.014,0.379
13221320330003,12.8653594,107.9626465,0.294,0.412
13221233332033,11.2753865,106.6003418,0.157,0.426
13223100111023,11.1029466,108.1384277,0.619,0.462
13203232021220,22.7863104,104.2492676,-0.283,0.428
13203233221123,22.1975771,105.7653809,-0.111,0.372
13223011032220,10.5202184,105.8312988,0.815,0.433
13221010303110,21.1152490,105.0842285,0.542,0.400
13221233310102,11.8350943,106.6223145,0.155,0.421
13223011022202,10.5418209,105.4797363,0.586,0.406
13221233333321,11.2107336,106.8200684,-0.168,0.399
13221010232131,20.7458399,104.5788574,-0.490,0.511
13223013022223,9.1129444,105.5017090,0.698,0.423
13221001033223,21.2996102,103.2165527,0.658,0.436
13221302330323,14.1046123,108.0505371,-0.453,0.406
13223010322313,9.8498038,104.9304199,-0.180,0.389
13221323123020,11.9855916,109.1711426,0.613,0.434
13221233332301,11.2538371,106.6442871,0.433,0.406
13221031212322,18.3232401,105.9191895,0.958,0.449
13221012112313,20.3549272,105.2819824,-0.126,0.390
13223013020333,9.2864645,105.6335449,0.666,0.439
13221013221112,19.6115432,105.7873535,0.743,0.408
13223011310200,10.3905714,106.5344238,0.102,0.469
13221013012233,20.3137206,105.8972168,0.580,0.392
13203223222012,22.0754590,102.7111816,-0.611,0.342
13203233031122,22.8470703,106.0949707,-0.060,0.392
13203223323010,22.0958194,103.5900879,-0.389,0.365
13221302330010,14.2537350,107.9846191,0.370,0.360
13203232030312,22.8065667,104.5568848,-0.197,0.398
13223010112223,10.8440961,105.1501465,-0.059,0.436
13203232321301,22.1772314,105.0622559,0.102,0.404
13223011312111,10.3041101,106.6882324,0.256,0.415
13221320333300,12.6296178,108.2043457,0.621,0.406
13223011300223,10.3257277,106.2048340,0.932,0.413
13221321211013,13.2078602,108.8854980,0.012,0.419
13223013013213,9.5032437,106.0729980,0.230,0.401
13221013013003,20.4373076,106.0290527,0.974,0.423
13221300231113,15.5912928,107.5671387,-0.542,0.405
13223012301332,8.9393399,105.0842285,0.008,0.413
13221233322130,11.2969342,106.3146973,0.110,0.404
13221300002311,16.3728503,107.0397949,0.629,0.413
13221323202303,11.5769066,108.4020996,0.340,0.410
13221233230011,11.5123222,105.8972168,0.054,0.404
13221122200332,17.1512882,107.0178223,0.585,0.419
13223100013232,10.8440961,107.4572754,-0.630,0.419
13223011131310,10.7361753,106.8420410,0.223,0.432
13223010331233,9.9796707,105.3698730,-0.243,0.409
13221320113021,13.6993616,108.1384277,-0.226,0.404
13223010130212,10.7145865,105.1721191,-0.137,0.405
13221011231002,20.9306583,106.0070801,0.636,0.456
13221013222222,19.3215109,105.4797363,0.650,0.411
13223100102202,10.8872536,107.5891113,-0.659,0.424
13221321013302,13.6353101,108.9074707,-0.464,0.372
13223011030001,10.8225151,105.8532715,-0.379,0.415
13221010110201,21.8513017,105.1501465,0.499,0.404
13221322022121,11.9855916,106.9958496,-0.224,0.391
13203233232210,22.0143603,105.8752441,-0.353,0.341
13221300121131,16.2463197,107.9187012,-0.209,0.459
13223011100322,11.0166883,106.2707520,0.343,0.398
13221303013033,15.0402957,108.8854980,0.150,0.417
13223100031202,10.7145865,107.4133301,-0.412,0.407
13221300010011,16.6256648,107.3034668,0.379,0.406
13223013020032,9.3731925,105.5236816,0.088,0.406
13221303000330,15.1463690,108.4240723,-0.053,0.362
13203232022202,22.6444321,104.0734863,-0.842,0.386
13221013020131,20.2518900,105.6335449,-0.170,0.386
13221302330102,14.2324377,108.0285645,-0.636,0.377
13221030112010,19.1347889,105.1721191,-0.160,0.391
13221011030021,21.5655017,105.8532715,0.548,0.392
13223012302031,8.8742168,104.8425293,0.282,0.409
13221302112110,15.1039461,108.0725098,-0.183,0.385
13221323123001,12.0285754,109.1931152,0.463,0.421
13221011210213,21.1767283,105.8972168,0.860,0.449
13221323200132,11.7920798,108.4240723,0.988,0.426
13221033130213,17.5288204,106.6003418,0.142,0.433
13221300010330,16.4992989,107.3693848,-0.040,0.422
13221011223300,20.7047384,105.7434082,0.320,0.428
13221323201212,11.7490585,108.5119629,0.589,0.416
13221302102131,15.0615146,107.7429199,0.041,0.393
13221013021132,20.2312743,105.7873535,0.582,0.411
13221322033033,11.9640971,107.4792480,0.840,0.396
13221012031102,20.2725029,104.6887207,-0.601,0.365
13221300103301,16.3728503,107.8747559,0.202,0.481
13223011100130,11.1245072,106.3146973,0.838,0.423
13203223221231,22.1365313,102.9089355,-0.497,0.430
13221322332321,11.2107336,108.0505371,0.154,0.426
13221010132032,21.3814746,105.1721191,0.988,0.412
13223011103112,10.9735497,106.4904785,1.327,0.446
13223100120300,10.7361753,107.6770020,-0.591,0.397
13221300103033,16.3939308,107.8308105,0.525,0.418
13221011301132,21.2177003,106.4904785,0.089,0.419
13223100031103,10.8009324,107.5231934,0.127,0.392
13223100103331,10.8656756,107.9187012,0.566,0.468
13203233002113,23.0494070,105.6335449,-0.219,0.378
13221303032202,14.6579971,108.6437988,-0.653,0.361
13223010123121,10.6066195,105.0622559,-0.125,0.414
13223010130033,10.7577626,105.1940918,0.239,0.406
13221323222330,11.2107336,108.4240723,0.424,0.431
13221322203211,11.5984314,107.1276855,-0.368,0.416
13221320301213,13.1222796,107.8308105,0.375,0.406
13221323022003,12.0070844,108.3142090,-0.763,0.416
13203232121321,22.7863104,105.0622559,0.351,0.397
13221010313100,21.1152490,105.3918457,0.354,0.421
13221302323301,13.9980363,107.8747559,-0.609,0.401
13221322311201,11.7705700,108.1384277,0.077,0.394
13221321202132,12.9938527,108.4240723,0.063,0.406
13221013033113,20.1075229,106.1608887,0.631,0.416
13223100112131,10.9519780,108.0944824,1.183,0.423
13223010312303,10.1960002,105.2380371,0.127,0.414
13221013002113,20.4373076,105.6335449,0.427,0.399
13223011022110,10.6498109,105.6115723,0.262,0.388
13223011231223,9.9796707,106.0290527,0.224,0.417
13221302130300,14.8492310,108.0285645,0.011,0.387
13223011113313,10.8872536,106.8640137,1.056,0.442
13221012113221,20.3343253,105.3259277,-0.043,0.399
13221322032031,11.9855916,107.3034668,-0.552,0.398
13221010110122,21.8716943,105.2160645,0.421,0.402
13221100230303,20.8485448,107.3474121,0.225,0.397
13203232102121,23.0291870,104.8864746,0.034,0.391
13221323200022,11.7920798,108.2922363,-0.387,0.401
13203223212111,22.4211843,103.1726074,-0.453,0.416
13221012312010,19.7977172,105.1721191,-0.574,0.401
13221321233221,12.5867322,108.8415527,-0.181,0.387
13221011122200,21.3610128,106.1828613,0.157,0.410
13223013030130,9.3948711,105.9631348,-0.353,0.415
13221322231232,11.3615678,107.4572754,0.118,0.406
13221323231310,11.4261866,108.9514160,-0.680,0.325
13223012320111,8.7439361,104.9304199,-0.070,0.420
13221010113110,21.7697025,105.4357910,0.468,0.405
13223001313233,10.1527460,103.9636230,0.553,0.457
13223100011321,11.0382553,107.5231934,-0.289,0.401
13223011020012,10.8009324,105.5236816,-0.048,0.401
13223012130321,9.3081485,105.2380371,-0.277,0.411
13223012310332,8.9393399,105.2600098,-0.275,0.432
13223001331122,10.0662199,103.9855957,0.100,0.418
13221010311323,21.1357449,105.4138184,0.791,0.402
13221012202233,19.6529339,104.1394043,-0.740,0.348
13223011112123,10.9304048,106.6442871,0.743,0.434
13221322200333,11.7060306,107.0397949,-0.154,0.373
13203223223100,22.0958194,102.9309082,-0.824,0.322
13221300021132,16.2252233,107.1936035,-0.448,0.461
13223012133213,9.1563324,105.3698730,0.019,0.420
13221233302100,11.6845141,106.2707520,0.230,0.384
13221122222021,16.7519476,106.9079590,0.639,0.434
13221323213332,11.5338520,108.9514160,0.330,0.401
13221303001312,15.1675773,108.5998535,-0.023,0.397
13221013002311,20.3755265,105.6335449,0.003,0.456
13223010312200,10.2176252,105.1281738,-0.314,0.405
13221031020033,18.9062862,105.5456543,-0.045,0.399
13223011132012,10.6282159,106.5783691,0.790,0.426
13221302120123,14.8704688,107.6989746,0.585,0.393
13221303300002,14.5729506,108.9953613,0.216,0.401
13221303000333,15.1251586,108.4460449,-0.759,0.351
13223011212303,10.1960002,105.9411621,0.405,0.405
13221323032121,11.9855916,108.7536621,-0.094,0.408
13221303213302,14.3176146,108.9074707,0.347,0.407
13223011113202,10.8872536,106.7102051,0.946,0.442
13221321302122,12.9938527,109.0832520,0.401,0.413
13223011002331,10.8656756,105.6335449,0.294,0.468
13221011210023,21.2177003,105.8532715,0.660,0.414
13221012222121,19.4251534,104.1833496,-0.290,0.393
13221322023332,11.8781020,107.1936035,0.156,0.398
13221010130030,21.5655017,105.1721191,0.081,0.406
13223013002033,9.5465832,105.5456543,0.286,0.419
13221322321120,11.4692577,107.8527832,0.245,0.406
13221012320113,19.6115432,104.9304199,0.940,0.431
13203233013231,22.9482765,106.0729980,-0.028,0.368
13221010130113,21.5859348,105.2819824,0.626,0.406
13203233230213,22.1568828,105.8972168,-0.114,0.402
13221233332130,11.2969342,106.6662598,-0.210,0.408
13223011110031,11.1245072,106.6003418,1.092,0.448
13223013101312,9.6765684,106.4904785,0.408,0.412
13221303001301,15.1887835,108.5778809,0.047,0.470
13223011130101,10.8225151,106.6442871,1.208,0.407
13221011111312,21.8309063,106.8420410,-0.330,0.361
13223010133212,10.5418209,105.3479004,0.328,0.418
13221030311200,18.5525320,105.3039551,-0.197,0.416
13223010133023,10.5850215,105.3259277,0.068,0.386
13203232100311,23.1504616,104.9304199,-0.513,0.331
13221010322002,20.7663865,104.7766113,-0.654,0.367
13223012110323,9.6332456,105.2380371,-0.214,0.421
13203230332310,23.3119906,105.2600098,-0.449,0.377
13223011221303,10.0229482,105.7653809,1.553,0.409
13223012122120,9.2214045,104.8645020,-0.421,0.398
13203233223112,22.0754590,105.7873535,-0.466,0.385
13221011002130,21.7288855,105.6115723,0.235,0.402
13221011112032,21.7084727,106.5783691,-0.511,0.403
13221010331023,20.8896072,105.3259277,-0.551,0.448
